action,drug,reward,terminated
813,"[('Phenylephrine (hydrochloride)', 5.0, 'uM')]",0.6117264957264957,False
1005,"[('Tetracycline (hydrochloride)', 5.0, 'uM')]",0.6117094017094017,False
681,"[('Methyl aminolevulinate (hydrochloride)', 5.0, 'uM')]",0.6116752136752137,False
879,"[('Ranolazine', 5.0, 'uM')]",0.6116752136752137,False
864,"[('Quinidine (15% dihydroquinidine)', 5.0, 'uM')]",0.6115384615384616,False
5,"[('(S)-Crizotinib', 5.0, 'uM')]",0.6114871794871795,False
540,"[('Hydroxyurea', 5.0, 'uM')]",0.6113675213675214,False
438,"[('Estrone sulfate (potassium)', 5.0, 'uM')]",0.6113333333333333,False
775,"[('Palmatine (chloride)', 0.05, 'uM')]",0.6113333333333333,False
141,"[('Balsalazide (sodium hydrate)', 0.05, 'uM')]",0.6112991452991453,False
896,"[('Ribociclib', 0.5, 'uM')]",0.6112649572649573,False
795,"[('Pentagastrin', 5.0, 'uM')]",0.6112307692307692,False
742,"[('Omeprazole (sodium)', 0.05, 'uM')]",0.6111794871794871,False
119,"[('Ataluren', 5.0, 'uM')]",0.6111623931623932,False
1034,"[('Topotecan (hydrochloride)', 0.5, 'uM')]",0.6111623931623932,False
1006,"[('Thymol', 0.05, 'uM')]",0.6111282051282052,False
816,"[('Phenytoin (sodium)', 5.0, 'uM')]",0.6110940170940171,False
465,"[('Flutamide', 5.0, 'uM')]",0.611008547008547,False
840,"[('Posaconazole', 5.0, 'uM')]",0.611008547008547,False
50,"[('Acetazolamide', 5.0, 'uM')]",0.610991452991453,False
131,"[('BAY1125976', 5.0, 'uM')]",0.6107008547008548,False
2,"[('(R)-Verapamil (hydrochloride)', 5.0, 'uM')]",0.6106495726495726,False
386,"[('Drospirenone', 0.5, 'uM')]",0.6105128205128205,False
6,"[('18β-Glycyrrhetinic acid', 0.05, 'uM')]",0.6104273504273504,False
51,"[('Acetohexamide', 0.05, 'uM')]",0.6103589743589743,False
958,"[('Sinomenine', 0.05, 'uM')]",0.6102905982905983,False
517,"[('Goserelin (acetate)', 0.05, 'uM')]",0.6102222222222222,False
657,"[('Macitentan', 5.0, 'uM')]",0.6101709401709401,False
533,"[('Homoharringtonine', 0.5, 'uM')]",0.6101196581196582,False
290,"[('Cloxacillin (sodium)', 5.0, 'uM')]",0.6101025641025641,False
544,"[('Idarubicin (hydrochloride)', 0.05, 'uM')]",0.6100854700854701,False
377,"[('Dorzolamide (hydrochloride)', 0.5, 'uM')]",0.609948717948718,False
359,"[('Dihydroartemisinin', 0.5, 'uM')]",0.6098803418803419,False
0,"[('(R)-Verapamil (hydrochloride)', 0.05, 'uM')]",0.6098290598290599,False
903,"[('Riluzole hydrochloride', 5.0, 'uM')]",0.6098290598290599,False
832,"[('Plicamycin', 0.05, 'uM')]",0.6098119658119658,False
128,"[('Azithromycin (hydrate)', 5.0, 'uM')]",0.6097948717948718,False
267,"[('Cinacalcet', 0.05, 'uM')]",0.6097264957264957,False
1001,"[('Terfenadine', 0.5, 'uM')]",0.6096752136752137,False
796,"[('Pentamidine (isethionate)', 0.05, 'uM')]",0.6095555555555556,False
798,"[('Pentamidine (isethionate)', 5.0, 'uM')]",0.6095555555555556,False
756,"[('Osimertinib (mesylate)', 5.0, 'uM')]",0.6095213675213675,False
305,"[('Cytarabine (hydrochloride)', 5.0, 'uM')]",0.6095042735042735,False
805,"[('Perindopril (erbumine)', 0.05, 'uM')]",0.6094700854700854,False
682,"[('Methylprednisolone succinate', 0.05, 'uM')]",0.6094017094017095,False
440,"[('Everolimus', 0.5, 'uM')]",0.6093675213675214,False
522,"[('HI-TOPK-032', 5.0, 'uM')]",0.6093333333333333,False
678,"[('Methotrexate', 5.0, 'uM')]",0.6092820512820513,False
401,"[('Edoxaban (tosylate monohydrate)', 0.5, 'uM')]",0.609059829059829,False
809,"[('Pexidartinib (hydrochloride)', 0.5, 'uM')]",0.608991452991453,False
710,"[('Nafamostat (mesylate)', 0.5, 'uM')]",0.608974358974359,False
1037,"[('Torkinib', 0.5, 'uM')]",0.6089059829059829,False
549,"[('Idoxuridine', 5.0, 'uM')]",0.6088717948717949,False
919,"[('Roxadustat', 0.05, 'uM')]",0.6087863247863248,False
378,"[('Dorzolamide (hydrochloride)', 5.0, 'uM')]",0.6086837606837607,False
1065,"[('Tucatinib', 5.0, 'uM')]",0.6085982905982906,False
496,"[('Gallic acid (hydrate)', 0.05, 'uM')]",0.6085470085470086,False
477,"[('Fostamatinib (disodium hexahydrate)', 5.0, 'uM')]",0.6084615384615384,False
551,"[('Imiquimod (hydrochloride)', 0.5, 'uM')]",0.6084273504273504,False
107,"[('Artemether', 5.0, 'uM')]",0.6083760683760684,False
810,"[('Pexidartinib (hydrochloride)', 5.0, 'uM')]",0.6083760683760684,False
23,"[('9-ING-41', 5.0, 'uM')]",0.6083247863247863,False
609,"[('Lapatinib ditosylate', 5.0, 'uM')]",0.6083247863247863,False
1133,"[('vincristine', 0.5, 'uM')]",0.6082905982905983,False
993,"[('Tazarotene', 5.0, 'uM')]",0.6082735042735044,False
874,"[('Raltitrexed', 0.05, 'uM')]",0.6082564102564103,False
403,"[('Elagolix sodium', 0.05, 'uM')]",0.6082222222222222,False
588,"[('L-Eflornithine (monohydrochloride)', 5.0, 'uM')]",0.6082222222222222,False
995,"[('Temsirolimus', 0.5, 'uM')]",0.6081880341880341,False
613,"[('Larotrectinib', 0.05, 'uM')]",0.6081367521367521,False
926,"[('Rutin (trihydrate)', 0.5, 'uM')]",0.6081196581196582,False
596,"[('LJI308', 0.5, 'uM')]",0.608051282051282,False
430,"[('Erythromycin', 0.05, 'uM')]",0.608017094017094,False
57,"[('Adenine', 0.05, 'uM')]",0.608,False
295,"[('Crizotinib (hydrochloride)', 0.5, 'uM')]",0.607982905982906,False
946,"[('Selinexor ', 0.05, 'uM')]",0.6078974358974358,False
1074,"[('Uridine', 5.0, 'uM')]",0.6078974358974358,False
569,"[('Irinotecan', 0.5, 'uM')]",0.6077948717948718,False
125,"[('Auranofin', 5.0, 'uM')]",0.6077606837606837,False
872,"[('Ralimetinib dimesylate', 0.5, 'uM')]",0.6077435897435897,False
257,"[('Cepharanthine', 5.0, 'uM')]",0.6076923076923078,False
28,"[('AT7519', 0.5, 'uM')]",0.6076581196581197,False
717,"[('Neratinib (maleate)', 5.0, 'uM')]",0.6075384615384616,False
210,"[('Bosentan (hydrate)', 0.05, 'uM')]",0.6075213675213675,False
1010,"[('Thymopentin', 0.5, 'uM')]",0.6075213675213675,False
201,"[('Binimetinib', 0.05, 'uM')]",0.6075042735042735,False
494,"[('GSK1059615', 0.5, 'uM')]",0.6072991452991453,False
974,"[('Sulfisoxazole', 0.5, 'uM')]",0.6072820512820513,False
894,"[('Retinoic acid', 5.0, 'uM')]",0.6072307692307692,False
314,"[('DTP3', 0.5, 'uM')]",0.6071965811965812,False
74,"[('Allopurinol', 5.0, 'uM')]",0.6070940170940171,False
66,"[('Aliskiren', 0.05, 'uM')]",0.607042735042735,False
389,"[('ERK5-IN-2', 0.5, 'uM')]",0.606957264957265,False
513,"[('Glasdegib', 5.0, 'uM')]",0.606957264957265,False
373,"[('Docetaxel', 0.05, 'uM')]",0.6069401709401709,False
687,"[('Methylthiouracil', 5.0, 'uM')]",0.6069401709401709,False
574,"[('Ivabradine (hydrochloride)', 0.05, 'uM')]",0.6069230769230769,False
752,"[('Ornidazole', 0.5, 'uM')]",0.6067521367521367,False
956,"[('Simotinib', 0.5, 'uM')]",0.6067521367521367,False
20,"[('8-Hydroxyquinoline', 5.0, 'uM')]",0.6067008547008548,False
711,"[('Nafamostat (mesylate)', 5.0, 'uM')]",0.6066153846153846,False
348,"[('Dexamethasone', 5.0, 'uM')]",0.6065299145299146,False
365,"[('Dinaciclib', 0.5, 'uM')]",0.6065299145299146,False
865,"[('RMC-6236', 0.05, 'uM')]",0.6065299145299146,False
370,"[('Docetaxel (Trihydrate)', 0.05, 'uM')]",0.6064786324786324,False
179,"[('Bergenin', 5.0, 'uM')]",0.6063418803418803,False
910,"[('Ritonavir', 0.05, 'uM')]",0.6063418803418803,False
259,"[('Chlorhexidine (diacetate)', 0.5, 'uM')]",0.6062735042735043,False
94,"[('Anethole trithione', 0.5, 'uM')]",0.6061367521367521,False
279,"[('Clonidine (hydrochloride)', 0.05, 'uM')]",0.6061367521367521,False
157,"[('Bendamustine', 0.5, 'uM')]",0.606068376068376,False
299,"[('Cyclosporin A', 5.0, 'uM')]",0.605965811965812,False
942,"[('Sapanisertib', 5.0, 'uM')]",0.605948717948718,False
861,"[('Quinestrol', 5.0, 'uM')]",0.6058974358974358,False
47,"[('Abiraterone acetate', 5.0, 'uM')]",0.6058803418803419,False
762,"[('Oxaliplatin', 5.0, 'uM')]",0.6058632478632479,False
878,"[('Ranolazine', 0.5, 'uM')]",0.6057435897435897,False
1086,"[('Verapamil', 5.0, 'uM')]",0.6055726495726496,False
352,"[('Diammonium Glycyrrhizinate', 0.05, 'uM')]",0.6055555555555556,False
870,"[('Radotinib', 5.0, 'uM')]",0.6055384615384616,False
103,"[('Arbutin', 0.5, 'uM')]",0.6055042735042735,False
928,"[('S-Adenosyl-L-methionine (disulfate tosylate)', 0.05, 'uM')]",0.6054700854700854,False
882,"[('Rapamycin', 5.0, 'uM')]",0.6054529914529915,False
603,"[('LY2090314', 5.0, 'uM')]",0.6053846153846154,False
366,"[('Dinaciclib', 5.0, 'uM')]",0.6052478632478633,False
302,"[('Cysteamine (hydrochloride)', 5.0, 'uM')]",0.6051794871794871,False
191,"[('Bexarotene', 5.0, 'uM')]",0.6051452991452991,False
701,"[('Mozavaptan', 0.5, 'uM')]",0.6051452991452991,False
973,"[('Sulfisoxazole', 0.05, 'uM')]",0.605042735042735,False
1056,"[('Trifluridine', 5.0, 'uM')]",0.6049914529914531,False
402,"[('Edoxaban (tosylate monohydrate)', 5.0, 'uM')]",0.6048888888888888,False
630,"[('Lipoic acid', 5.0, 'uM')]",0.6048376068376069,False
579,"[('Ivermectin', 5.0, 'uM')]",0.6048034188034188,False
68,"[('Aliskiren', 5.0, 'uM')]",0.6046837606837607,False
953,"[('Silodosin', 0.5, 'uM')]",0.6046666666666667,False
227,"[('CP21R7', 5.0, 'uM')]",0.6046153846153846,False
615,"[('Larotrectinib', 5.0, 'uM')]",0.6045982905982906,False
97,"[('Apalutamide', 0.5, 'uM')]",0.6045299145299146,False
695,"[('Mitoxantrone (dihydrochloride)', 0.5, 'uM')]",0.6045299145299146,False
200,"[('Bimiralisib', 5.0, 'uM')]",0.6044615384615384,False
669,"[('Megestrol', 5.0, 'uM')]",0.6044615384615384,False
1023,"[('Tofacitinib', 5.0, 'uM')]",0.6043760683760684,False
417,"[('Entrectinib', 5.0, 'uM')]",0.6043076923076923,False
167,"[('Benztropine (mesylate)', 5.0, 'uM')]",0.6042564102564103,False
287,"[('Clotrimazole', 5.0, 'uM')]",0.6042051282051282,False
400,"[('Edoxaban (tosylate monohydrate)', 0.05, 'uM')]",0.6042051282051282,False
362,"[('Dimethyl fumarate', 0.5, 'uM')]",0.6041709401709402,False
554,"[('Imiquimod (maleate)', 0.5, 'uM')]",0.6041709401709402,False
1028,"[('Tolmetin', 0.5, 'uM')]",0.6041538461538462,False
387,"[('Drospirenone', 5.0, 'uM')]",0.6041025641025641,False
815,"[('Phenytoin (sodium)', 0.5, 'uM')]",0.6039316239316239,False
455,"[('Finasteride', 0.5, 'uM')]",0.6039145299145299,False
587,"[('L-Eflornithine (monohydrochloride)', 0.5, 'uM')]",0.6038974358974358,False
126,"[('Azithromycin (hydrate)', 0.05, 'uM')]",0.6038290598290599,False
1101,"[('Vitamin K4', 5.0, 'uM')]",0.6038119658119658,False
747,"[('Omeprazole', 5.0, 'uM')]",0.6037948717948718,False
248,"[('Carbamazepine', 5.0, 'uM')]",0.6036410256410256,False
272,"[('Citalopram (hydrobromide)', 5.0, 'uM')]",0.6036410256410256,False
708,"[('NVP-BHG712', 5.0, 'uM')]",0.6035897435897436,False
264,"[('Cilostazol', 0.05, 'uM')]",0.6035213675213675,False
785,"[('Pemetrexed', 0.5, 'uM')]",0.6033162393162392,False
998,"[('Temuterkib', 0.5, 'uM')]",0.6032649572649573,False
368,"[('Diphenhydramine', 0.5, 'uM')]",0.6032478632478633,False
410,"[('Encorafenib', 0.5, 'uM')]",0.6029914529914531,False
241,"[('Capmatinib', 0.5, 'uM')]",0.602957264957265,False
393,"[('ETC-206', 5.0, 'uM')]",0.6029059829059829,False
1119,"[('c-Kit-IN-1', 5.0, 'uM')]",0.6028376068376069,False
767,"[('PF-06260933', 0.5, 'uM')]",0.6027863247863248,False
511,"[('Glasdegib', 0.05, 'uM')]",0.6027692307692307,False
1050,"[('Triamcinolone', 5.0, 'uM')]",0.6027692307692307,False
1090,"[('Vilanterol', 0.05, 'uM')]",0.6027692307692307,False
852,"[('Proglumide', 5.0, 'uM')]",0.6027521367521367,False
636,"[('Loperamide (hydrochloride)', 5.0, 'uM')]",0.6025641025641026,False
498,"[('Gallic acid (hydrate)', 5.0, 'uM')]",0.6025128205128205,False
536,"[('Hydroxyfasudil', 0.5, 'uM')]",0.6024444444444444,False
77,"[('Almonertinib (hydrochloride)', 5.0, 'uM')]",0.6024273504273504,False
963,"[('Sivelestat (sodium tetrahydrate)', 5.0, 'uM')]",0.6023931623931624,False
136,"[('BI-78D3', 0.5, 'uM')]",0.6023760683760684,False
600,"[('LY-2584702 (tosylate salt)', 5.0, 'uM')]",0.6023418803418803,False
260,"[('Chlorhexidine (diacetate)', 5.0, 'uM')]",0.6023247863247863,False
163,"[('Bentamapimod', 0.5, 'uM')]",0.6022564102564103,False
491,"[('Futibatinib', 0.5, 'uM')]",0.6021538461538462,False
1035,"[('Topotecan (hydrochloride)', 5.0, 'uM')]",0.6021196581196582,False
53,"[('Acetohexamide', 5.0, 'uM')]",0.602017094017094,False
1112,"[('XRK3F2', 0.5, 'uM')]",0.6018974358974358,False
411,"[('Encorafenib', 5.0, 'uM')]",0.6018803418803419,False
1087,"[('Verteporfin', 0.05, 'uM')]",0.6018632478632479,False
830,"[('Pitavastatin (Calcium)', 0.5, 'uM')]",0.6018119658119658,False
873,"[('Ralimetinib dimesylate', 5.0, 'uM')]",0.6017264957264957,False
80,"[('Almonertinib (mesylate)', 5.0, 'uM')]",0.6016239316239316,False
773,"[('Paclitaxel', 0.5, 'uM')]",0.6016068376068375,False
486,"[('Furosemide', 5.0, 'uM')]",0.6015555555555556,False
75,"[('Almonertinib (hydrochloride)', 0.05, 'uM')]",0.6015384615384616,False
663,"[('Mebendazole', 5.0, 'uM')]",0.6014700854700854,False
8,"[('18β-Glycyrrhetinic acid', 5.0, 'uM')]",0.6014188034188035,False
223,"[('Busulfan', 0.5, 'uM')]",0.6014017094017095,False
137,"[('BI-78D3', 5.0, 'uM')]",0.6012478632478633,False
384,"[('Doxycycline (monohydrate)', 5.0, 'uM')]",0.6012307692307692,False
667,"[('Megestrol', 0.05, 'uM')]",0.6011965811965811,False
950,"[('Sildenafil', 0.5, 'uM')]",0.6011794871794871,False
323,"[('Dapagliflozin ((2S)-1,2-propanediol, hydrate)', 0.5, 'uM')]",0.601025641025641,False
602,"[('LY2090314', 0.5, 'uM')]",0.601008547008547,False
987,"[('Tadalafil', 5.0, 'uM')]",0.6009230769230769,False
383,"[('Doxycycline (monohydrate)', 0.5, 'uM')]",0.6007692307692307,False
558,"[('Indacaterol (maleate)', 5.0, 'uM')]",0.6007521367521367,False
844,"[('Pravastatin (sodium)', 0.05, 'uM')]",0.6007350427350427,False
881,"[('Rapamycin', 0.5, 'uM')]",0.6007008547008548,False
140,"[('Baicalin', 5.0, 'uM')]",0.6005641025641026,False
425,"[('Erdafitinib ', 0.5, 'uM')]",0.6004615384615384,False
871,"[('Ralimetinib dimesylate', 0.05, 'uM')]",0.6004444444444444,False
909,"[('Rimonabant', 5.0, 'uM')]",0.6004444444444444,False
866,"[('RMC-6236', 0.5, 'uM')]",0.6002905982905983,False
93,"[('Anethole trithione', 0.05, 'uM')]",0.6001025641025641,False
542,"[('IQ 1', 0.5, 'uM')]",0.600068376068376,False
573,"[('Isocorydine', 5.0, 'uM')]",0.599948717948718,False
654,"[('ML264', 5.0, 'uM')]",0.5999316239316239,False
932,"[('SBI-0640756', 0.5, 'uM')]",0.5998119658119658,False
858,"[('Pyridoxine', 5.0, 'uM')]",0.5996923076923077,False
990,"[('Talc', 5.0, 'uM')]",0.5996239316239316,False
182,"[('Bestatin (hydrochloride)', 5.0, 'uM')]",0.5994529914529915,False
818,"[('Pimitespib', 0.5, 'uM')]",0.5994017094017094,False
470,"[('Fluvoxamine', 0.5, 'uM')]",0.5992478632478633,False
427,"[('Erlotinib', 0.05, 'uM')]",0.5991282051282052,False
819,"[('Pimitespib', 5.0, 'uM')]",0.5991282051282052,False
789,"[('Pemigatinib', 5.0, 'uM')]",0.5991111111111111,False
176,"[('Berberine (chloride hydrate)', 5.0, 'uM')]",0.599042735042735,False
44,"[('Abemaciclib', 5.0, 'uM')]",0.599025641025641,False
198,"[('Bimiralisib', 0.05, 'uM')]",0.5989230769230769,False
674,"[('Menadione', 0.5, 'uM')]",0.5988888888888889,False
581,"[('Ixazomib citrate', 0.5, 'uM')]",0.5988205128205129,False
409,"[('Encorafenib', 0.05, 'uM')]",0.5984615384615385,False
1044,"[('Trametinib', 5.0, 'uM')]",0.5982393162393163,False
162,"[('Bentamapimod', 0.05, 'uM')]",0.598068376068376,False
269,"[('Cinacalcet', 5.0, 'uM')]",0.598034188034188,False
132,"[('BI-3406', 0.05, 'uM')]",0.5979145299145299,False
133,"[('BI-3406', 0.5, 'uM')]",0.5979145299145299,False
204,"[('Bisoprolol (hemifumarate)', 0.05, 'uM')]",0.5978632478632478,False
1016,"[('Tirabrutinib', 0.5, 'uM')]",0.5978290598290599,False
960,"[('Sinomenine', 5.0, 'uM')]",0.5977948717948718,False
277,"[('Clofarabine', 0.5, 'uM')]",0.5977606837606837,False
1107,"[('Voriconazole', 5.0, 'uM')]",0.5977264957264957,False
525,"[('Harringtonine', 5.0, 'uM')]",0.5975897435897436,False
519,"[('Goserelin (acetate)', 5.0, 'uM')]",0.5975555555555556,False
203,"[('Binimetinib', 5.0, 'uM')]",0.5975213675213675,False
232,"[('Canagliflozin (hemihydrate)', 0.5, 'uM')]",0.5975042735042735,False
673,"[('Menadione', 0.05, 'uM')]",0.5972649572649573,False
967,"[('Sonidegib', 0.05, 'uM')]",0.5972478632478633,False
971,"[('Sulfatinib', 0.5, 'uM')]",0.5970940170940171,False
399,"[('Econazole', 5.0, 'uM')]",0.5968717948717949,False
780,"[('Panobinostat', 5.0, 'uM')]",0.5968376068376069,False
867,"[('RMC-6236', 5.0, 'uM')]",0.5968205128205128,False
291,"[('Cobimetinib', 0.05, 'uM')]",0.5967521367521367,False
839,"[('Posaconazole', 0.5, 'uM')]",0.5967179487179487,False
152,"[('Belumosudil', 5.0, 'uM')]",0.5966837606837607,False
1069,"[('ULK-101', 0.05, 'uM')]",0.5966495726495726,False
435,"[('Esmolol (hydrochloride)', 5.0, 'uM')]",0.5964615384615385,False
526,"[('Hesperidin', 0.05, 'uM')]",0.5962393162393163,False
501,"[('Gallic acid', 5.0, 'uM')]",0.5962051282051282,False
848,"[('Procainamide (hydrochloride)', 0.5, 'uM')]",0.5961538461538461,False
1116,"[('Zileuton', 5.0, 'uM')]",0.5961538461538461,False
734,"[('OTS514', 0.5, 'uM')]",0.5960854700854701,False
1125,"[('olaparib', 5.0, 'uM')]",0.596068376068376,False
778,"[('Panobinostat', 0.05, 'uM')]",0.596,False
63,"[('Afatinib', 0.05, 'uM')]",0.5957264957264957,False
1000,"[('Terfenadine', 0.05, 'uM')]",0.5955555555555556,False
85,"[('Altretamine', 0.5, 'uM')]",0.5954871794871794,False
230,"[('Cabozantinib (S-malate)', 5.0, 'uM')]",0.5952991452991453,False
585,"[('Ixazomib', 5.0, 'uM')]",0.5952991452991453,False
855,"[('Pyridoxine (hydrochloride)', 5.0, 'uM')]",0.5951282051282052,False
453,"[('Filgotinib', 5.0, 'uM')]",0.595008547008547,False
933,"[('SBI-0640756', 5.0, 'uM')]",0.594957264957265,False
462,"[('Flumatinib (mesylate)', 5.0, 'uM')]",0.5948034188034188,False
311,"[('DT-061', 0.5, 'uM')]",0.5947863247863248,False
954,"[('Silodosin', 5.0, 'uM')]",0.5945299145299145,False
994,"[('Temsirolimus', 0.05, 'uM')]",0.5943247863247862,False
1042,"[('Trametinib', 0.05, 'uM')]",0.5943247863247862,False
239,"[('Capivasertib', 5.0, 'uM')]",0.5942051282051282,False
55,"[('Adagrasib', 0.5, 'uM')]",0.594068376068376,False
499,"[('Gallic acid', 0.05, 'uM')]",0.594068376068376,False
124,"[('Auranofin', 0.5, 'uM')]",0.593982905982906,False
215,"[('Brimonidine', 5.0, 'uM')]",0.5938290598290599,False
489,"[('Fusidic acid', 5.0, 'uM')]",0.5937264957264957,False
275,"[('Clobetasol propionate', 5.0, 'uM')]",0.5936410256410256,False
748,"[('Orlistat', 0.05, 'uM')]",0.5935042735042735,False
975,"[('Sulfisoxazole', 5.0, 'uM')]",0.5934358974358974,False
404,"[('Elagolix sodium', 0.5, 'uM')]",0.5931452991452991,False
527,"[('Hesperidin', 0.5, 'uM')]",0.593008547008547,False
1079,"[('Vandetanib', 0.5, 'uM')]",0.5928717948717949,False
292,"[('Cobimetinib', 0.5, 'uM')]",0.5922735042735043,False
92,"[('Anastrozole', 5.0, 'uM')]",0.5921709401709402,False
59,"[('Adenine', 5.0, 'uM')]",0.5918974358974358,False
843,"[('Pralsetinib', 5.0, 'uM')]",0.5917948717948718,False
645,"[('Lumateperone (tosylate)', 5.0, 'uM')]",0.5917606837606837,False
335,"[('Darolutamide', 0.5, 'uM')]",0.5916923076923077,False
226,"[('CP21R7', 0.5, 'uM')]",0.5912991452991453,False
407,"[('Elimusertib hydrochloride', 0.5, 'uM')]",0.5908717948717949,False
1077,"[('Valdecoxib', 5.0, 'uM')]",0.5908717948717949,False
437,"[('Estrone sulfate (potassium)', 0.5, 'uM')]",0.5905128205128205,False
212,"[('Bosentan (hydrate)', 5.0, 'uM')]",0.5898632478632478,False
624,"[('Lidocaine (hydrochloride)', 5.0, 'uM')]",0.5898461538461539,False
379,"[('Doxorubicin (hydrochloride)', 0.05, 'uM')]",0.5898290598290599,False
672,"[('Meloxicam', 5.0, 'uM')]",0.5898119658119658,False
1002,"[('Terfenadine', 5.0, 'uM')]",0.5896923076923077,False
735,"[('OTS514', 5.0, 'uM')]",0.5895897435897436,False
116,"[('Aspirin', 5.0, 'uM')]",0.5884957264957265,False
697,"[('Monocrotaline', 0.05, 'uM')]",0.5881025641025641,False
1080,"[('Vandetanib', 5.0, 'uM')]",0.5881025641025641,False
208,"[('Bortezomib', 0.5, 'uM')]",0.5875042735042735,False
449,"[('Ferulic acid', 0.5, 'uM')]",0.5871965811965811,False
707,"[('NVP-BHG712', 0.5, 'uM')]",0.587059829059829,False
666,"[('Medroxyprogesterone acetate', 5.0, 'uM')]",0.587025641025641,False
696,"[('Mitoxantrone (dihydrochloride)', 5.0, 'uM')]",0.5868717948717949,False
807,"[('Perindopril (erbumine)', 5.0, 'uM')]",0.5867179487179488,False
837,"[('Ponatinib', 5.0, 'uM')]",0.5864957264957265,False
464,"[('Flutamide', 0.5, 'uM')]",0.5863931623931624,False
969,"[('Sonidegib', 5.0, 'uM')]",0.5862051282051282,False
1095,"[('Vinblastine (sulfate)', 5.0, 'uM')]",0.5857948717948718,False
534,"[('Homoharringtonine', 5.0, 'uM')]",0.5857435897435898,False
202,"[('Binimetinib', 0.5, 'uM')]",0.5853333333333333,False
564,"[('Ipatasertib', 5.0, 'uM')]",0.5853162393162393,False
1038,"[('Torkinib', 5.0, 'uM')]",0.5848376068376069,False
684,"[('Methylprednisolone succinate', 5.0, 'uM')]",0.584017094017094,False
65,"[('Afatinib', 5.0, 'uM')]",0.5838803418803419,False
222,"[('Busulfan', 0.05, 'uM')]",0.5837777777777777,False
224,"[('Busulfan', 5.0, 'uM')]",0.5835726495726496,False
338,"[('Decitabine', 0.5, 'uM')]",0.5835726495726496,False
41,"[('AZD2858', 5.0, 'uM')]",0.5834529914529915,False
322,"[('Dapagliflozin ((2S)-1,2-propanediol, hydrate)', 0.05, 'uM')]",0.5834529914529915,False
1083,"[('Vemurafenib', 5.0, 'uM')]",0.5834017094017094,False
561,"[('Infigratinib', 5.0, 'uM')]",0.5833162393162393,False
528,"[('Hesperidin', 5.0, 'uM')]",0.5828717948717949,False
376,"[('Dorzolamide (hydrochloride)', 0.05, 'uM')]",0.5828034188034188,False
514,"[('Glycyrrhizic acid', 0.05, 'uM')]",0.5828034188034188,False
770,"[('PH-797804', 0.5, 'uM')]",0.5828034188034188,False
537,"[('Hydroxyfasudil', 5.0, 'uM')]",0.5822393162393162,False
312,"[('DT-061', 5.0, 'uM')]",0.5818290598290599,False
507,"[('Gemcitabine', 5.0, 'uM')]",0.5817606837606837,False
158,"[('Bendamustine', 5.0, 'uM')]",0.5814358974358974,False
941,"[('Sapanisertib', 0.5, 'uM')]",0.5811282051282052,False
1041,"[('Trametinib (DMSO_TF solvate)', 5.0, 'uM')]",0.5802393162393162,False
543,"[('IQ 1', 5.0, 'uM')]",0.5798803418803419,False
145,"[('Belinostat', 0.5, 'uM')]",0.5798119658119658,False
1071,"[('ULK-101', 5.0, 'uM')]",0.5797777777777777,False
371,"[('Docetaxel (Trihydrate)', 0.5, 'uM')]",0.579008547008547,False
38,"[('AZD1390', 5.0, 'uM')]",0.5789059829059828,False
1039,"[('Trametinib (DMSO_TF solvate)', 0.05, 'uM')]",0.5786153846153846,False
130,"[('BAY1125976', 0.5, 'uM')]",0.5785128205128205,False
1062,"[('Tubulin inhibitor 6', 5.0, 'uM')]",0.578034188034188,False
957,"[('Simotinib', 5.0, 'uM')]",0.5780000000000001,False
831,"[('Pitavastatin (Calcium)', 5.0, 'uM')]",0.577982905982906,False
1040,"[('Trametinib (DMSO_TF solvate)', 0.5, 'uM')]",0.5772307692307692,False
563,"[('Ipatasertib', 0.5, 'uM')]",0.5770085470085471,False
768,"[('PF-06260933', 5.0, 'uM')]",0.5765128205128205,False
420,"[('Epirubicin (hydrochloride)', 5.0, 'uM')]",0.5757094017094018,False
1032,"[('Tomivosertib', 5.0, 'uM')]",0.5753162393162393,False
1131,"[('venetoclax', 5.0, 'uM')]",0.5747179487179488,False
408,"[('Elimusertib hydrochloride', 5.0, 'uM')]",0.574068376068376,False
293,"[('Cobimetinib', 5.0, 'uM')]",0.5737777777777777,False
779,"[('Panobinostat', 0.5, 'uM')]",0.573076923076923,False
242,"[('Capmatinib', 5.0, 'uM')]",0.572957264957265,False
1134,"[('vincristine', 5.0, 'uM')]",0.5729230769230769,False
441,"[('Everolimus', 5.0, 'uM')]",0.5724102564102564,False
1070,"[('ULK-101', 0.5, 'uM')]",0.5723760683760684,False
207,"[('Bortezomib', 0.05, 'uM')]",0.5722393162393162,False
32,"[('AZD-7648', 5.0, 'uM')]",0.5716752136752137,False
31,"[('AZD-7648', 0.5, 'uM')]",0.5716068376068376,False
381,"[('Doxorubicin (hydrochloride)', 5.0, 'uM')]",0.5712820512820513,False
395,"[('EX229', 0.5, 'uM')]",0.5709230769230769,False
648,"[('MK-3903', 5.0, 'uM')]",0.5704273504273505,False
146,"[('Belinostat', 5.0, 'uM')]",0.5688888888888889,False
1043,"[('Trametinib', 0.5, 'uM')]",0.5684615384615385,False
1117,"[('c-Kit-IN-1', 0.05, 'uM')]",0.5675726495726496,False
836,"[('Ponatinib', 0.5, 'uM')]",0.5674871794871794,False
981,"[('TAK-733', 5.0, 'uM')]",0.5672649572649573,False
